epoch,train_loss,train_field,train_peak,train_gradient,val_loss,val_field,val_peak,val_gradient,train_energy,val_energy,train_interface_flux,val_interface_flux,lr
11,0.901483833996786,0.3816777634330922,1.106799449143687,0.768262491044071,0.6771301254630089,0.4758423399180174,0.8314405372366309,0.39868761226534843,11.302638692160446,2.8522573560476303,7.233011314438449,2.058209925889969,0.001
12,0.8750611341868837,0.3646249193180766,1.0590870483073458,0.7493579306950171,0.569159135222435,0.40193292032927275,0.6696821327786893,0.34455600939691067,11.059903095165888,2.554717518389225,7.293077811598778,1.596793383359909,0.001
13,0.8477808170848422,0.3420600154592345,0.9399131983692415,0.7587099815201428,0.5827440097928047,0.42269204929471016,0.6059243071940728,0.35798756778240204,11.60976154439979,2.6778186336159706,7.079937713013755,1.4001887887716293,0.001
14,0.8313802376182542,0.34131049406197334,0.9243373509493216,0.7144700194605522,0.530170327052474,0.3442981606349349,0.24848643806762993,0.5111933816224337,11.137011907166904,4.051179736852646,6.958613780637582,2.722013548016548,0.001
15,0.811599753693574,0.3287185991389884,0.8030450867982937,0.7299622033412257,0.49431996420025826,0.33274353854358196,0.28660094004590064,0.3766940515488386,11.287063855263922,3.105509929358959,7.016863303879896,2.598571851849556,0.001
16,0.8200801210477948,0.3389094126824703,0.8419343665187221,0.717896487770809,0.5116865076124668,0.37992885895073414,0.6011510654352605,0.25751635432243347,11.39638387908538,1.8786094076931477,6.657738474508126,1.0597256124019623,0.001
17,0.7951199242638216,0.32126701491264004,0.7967104886168574,0.690735940924949,0.509586077183485,0.36222442891448736,0.6094434265978634,0.23869805224239826,11.117189982699022,1.754278376698494,6.8650632450977955,1.969840869307518,0.001
18,0.7749088688029183,0.31875613926806384,0.8219046690545736,0.6610609366455011,0.6086231172084808,0.40314203314483166,0.989718034863472,0.20251366309821606,10.520343270566729,1.5078949630260468,6.525117773148748,3.311285212635994,0.001
19,0.7890325797100861,0.31734426761977375,0.8737504750000273,0.6734910075449281,0.45652367547154427,0.2647715164348483,0.1859138024301501,0.4101703315973282,10.867875181138515,3.6150112599134445,6.664061079422632,4.017601937055588,0.001
20,0.8043473648528258,0.3262937391021599,0.9005467732964058,0.6925650167589386,0.6052285470068455,0.4565078392624855,0.7680294318124652,0.24069520086050034,10.736117702391413,1.529526449739933,6.932417699860202,1.464624136686325,0.001
21,0.7658345703449514,0.2991806890349835,0.7286432142333675,0.6734406173022257,0.4974861592054367,0.34989474806934595,0.43423120165243745,0.29753025621175766,11.024955468873182,2.3035755902528763,6.980921213825543,2.1610127091407776,0.001
22,0.7526760087865921,0.30281329392972917,0.7212549122517026,0.6616289662197232,0.3482066560536623,0.23288209177553654,0.13069318505040428,0.33982319477945566,10.794385564823944,2.4167438000440598,6.4384035799238415,1.8464607745409012,0.001
23,0.7417855224468641,0.29364856901682085,0.7056515718698695,0.6659038653597236,0.3867798103019595,0.27178091229870915,0.32591238294844516,0.2330471184104681,10.879697081115511,1.6869311928749084,6.334133336113559,1.8508339747786522,0.001
24,0.7497913777414295,0.2863809956082453,0.6283091911282099,0.7006076614682872,0.5702146533876657,0.430593341588974,0.6793706999160349,0.22183208912611008,11.577430095109674,1.4732369408011436,6.700024424327744,1.5563939809799194,0.001
25,0.7557818404295378,0.30909134000022376,0.7502681199334297,0.6379501975865828,0.46412103064358234,0.33249529264867306,0.3282707807375118,0.301411185413599,10.350266873836517,2.1381404995918274,6.638042325774828,2.0482654348015785,0.001
26,0.7257607197389007,0.2819884130731225,0.6178248652975323,0.671575134827031,0.4822993278503418,0.3590412484481931,0.6244059423916042,0.18876291066408157,11.052175547513697,1.204853616654873,6.368377971152464,1.3641131669282913,0.001
27,0.7139857788052824,0.2817923175688419,0.633266587318859,0.6446885720102323,0.3901272313669324,0.28900712076574564,0.38215539801240084,0.1668797330930829,10.611245522068605,1.2487681359052658,6.220373484823439,1.4792614877223969,0.001
28,0.7257283923940526,0.28784119511126643,0.6323379000579936,0.6454255808558729,0.46535874530673027,0.3414511578157544,0.5987748771440238,0.18155904859304428,10.749501233713493,1.1903239041566849,6.369605139725738,1.5572847612202168,0.001
29,0.7050314927991065,0.27443672025886673,0.5892420172725299,0.6482957336120307,0.4231294598430395,0.31229781825095415,0.44257146038580686,0.1958266030997038,10.77316695700089,1.3568251729011536,6.189622327271435,1.4823328256607056,0.001
30,0.6969446903094649,0.27413168653017944,0.5817609214443816,0.6206843184514178,0.5098712462931871,0.3976710457354784,0.5518609827850014,0.2115811798721552,10.427735498381985,1.245360128581524,6.252399601456191,1.0763918533921242,0.001
31,0.7098430002936058,0.2891614236351516,0.5532791727584431,0.634887407016423,0.4557967856526375,0.33853146713227034,0.3895455601159483,0.20849685929715633,10.532444990343517,1.2916325107216835,6.148019846114847,2.1026634871959686,0.0005
32,0.6716019097301694,0.2581136624018351,0.5055961799980145,0.6311124347978168,0.41313794255256653,0.32795917987823486,0.3322034317534417,0.2003364684060216,10.597490734524197,1.1771582402288914,5.971159958177142,0.9199220836162567,0.0005
33,0.6526686455019646,0.2550511004196273,0.512405777927294,0.611263399840229,0.3324452117085457,0.24991673417389393,0.15589738881681114,0.2543995906598866,10.235278682576284,1.5172190815210342,5.555411421590381,1.1937186941504478,0.0005
34,0.6514952098433342,0.24225935236447385,0.5019192306790501,0.635716792402996,0.342606570571661,0.25748738134279847,0.1865565596417582,0.23235835321247578,10.511309288442135,1.3332468532025814,5.851595911714766,1.4090339317917824,0.0005
35,0.6467907653293675,0.24188282405440176,0.5168636300133786,0.620226997985608,0.3374055940657854,0.2625210229307413,0.1343384989304468,0.2929117102175951,10.42119012855821,1.533855639398098,5.6893214202589455,0.8064015470445156,0.0005
36,0.6532739021608399,0.25188684507480097,0.4895541110864643,0.628863474043707,0.31092340126633644,0.21783383283764124,0.08641041384544224,0.278081426396966,10.385355701049168,1.9078131839632988,5.66406831310855,1.619409590959549,0.0005
37,0.662510444306665,0.2436904040320466,0.48063341275236676,0.6531982030719519,0.5215629879385233,0.3940294058993459,0.9298843834549189,0.13689072150737047,11.036923617124557,0.7085784114897251,5.867916198654307,0.676451625302434,0.0005
38,0.6473142993119028,0.25174624289179015,0.5328712424507103,0.5997933296279775,0.3789967093616724,0.28324656561017036,0.5397060185205191,0.12691732961684465,10.087911022206146,0.8378261215984821,5.5266525811619225,0.9338581301271915,0.0005
39,0.640859898024549,0.24388862076577625,0.5039568426234634,0.6030637136557035,0.33957916870713234,0.25670680589973927,0.1336347904871218,0.2368696015328169,10.224056310123867,1.2947472855448723,5.597064398229122,1.5885228887200356,0.0005
40,0.6440196208034952,0.24374004386158452,0.5503477019657212,0.6051430277422898,0.4003093373030424,0.30710951145738363,0.5354841225780547,0.1323112603276968,10.232438807686169,0.7816983722150326,5.5169442552659245,0.8700936269015074,0.0005
41,0.6408858386696212,0.2436138187897288,0.48057223329669796,0.6133956138251556,0.4922136962413788,0.3563091345131397,0.43397259386256337,0.23460960760712624,10.338854015701346,1.660646453499794,5.588396903541352,2.3781948313117027,0.0005
42,0.6392340372420019,0.24215764315643656,0.4844915707974198,0.6033312785956594,0.28146165795624256,0.2113717864267528,0.12228913289436605,0.2498004762455821,10.262549660272068,1.385947097092867,5.660484397576915,0.8825995102524757,0.0005
43,0.6329708356513745,0.2331614769451941,0.4861272134862196,0.6176528864436679,0.3256608098745346,0.2529404400847852,0.1350086877209833,0.21992131881415844,10.430828786558575,1.2735199928283691,5.584871153864595,1.1376519203186035,0.0005
44,0.6365734631609585,0.23845125223872146,0.4723411592187605,0.6106090364563795,0.33140414394438267,0.24828521069139242,0.14979353173839627,0.22885750140994787,10.309294044971466,1.4511276185512543,5.708588573667738,1.383707582950592,0.0005
45,0.6263217921886178,0.23200663392587254,0.44652866377651257,0.6130554192802972,0.3561198813840747,0.2744851876050234,0.4102547166403383,0.14854207076132298,10.481388906637827,0.8813453391194344,5.469087286541859,0.7777611650526524,0.0005
46,0.6280226797486345,0.22913574590347707,0.4577386194382092,0.6172299770534866,0.3562207743525505,0.2810386326164007,0.17001148188865045,0.22430502716451883,10.562263468073473,1.272117756307125,5.550315337876478,1.0761696621775627,0.0005
47,0.631219800044265,0.23893611068423423,0.45918526906866136,0.6078382935374975,0.35380782932043076,0.2678246647119522,0.22954798476712313,0.17775509040802717,10.098186681667963,1.095366232097149,5.700475972559716,1.6116639599204063,0.0005
48,0.6302563049313095,0.2379815116033165,0.43865690159711646,0.61852843221277,0.32067780941724777,0.25862894020974636,0.12897085295116995,0.215662922244519,10.33625399486886,1.1188779436051846,5.537880255116357,0.7995543200522661,0.0005
49,0.633446390223172,0.240815336867753,0.47237333417585126,0.6147832742167844,0.35106635838747025,0.2660409240052104,0.32903369680570904,0.14505201112478971,10.213444297512371,0.9767906107008457,5.5192839205265045,1.26668256893754,0.0005
50,0.6179279943721162,0.2241828493748067,0.41145715974360225,0.609932246307532,0.3543000239878893,0.28891095984727144,0.24886248167604208,0.17336103040724993,10.379636394480864,0.8717515543103218,5.725504602822992,0.7199866939336061,0.0005
51,0.6244112053472134,0.2295505446511217,0.4645677748198472,0.6017930461093783,0.34107885509729385,0.26503578620031476,0.13671556403278373,0.22315105888992548,10.359736623035536,1.1975212469696999,5.555975303881698,1.3631764873862267,0.00025
52,0.6062436023106177,0.22366423749675352,0.43189673627037134,0.6002084836881193,0.37731996458023787,0.30514683201909065,0.34912275918759406,0.14644070900976658,10.211939677596092,0.7694459073245525,5.257023934688832,0.727494241669774,0.00025
53,0.6048846286204126,0.22196525798386169,0.4074721433561434,0.6059419346662859,0.37710511311888695,0.2988499663770199,0.3660316769964993,0.1474910583347082,10.261041884620983,0.7791275233030319,5.332711468140284,0.9347439724951982,0.00025
54,0.6048009038074976,0.21745486316892007,0.4048001979685472,0.6215402005861203,0.3793745767325163,0.29316834919154644,0.45727117359638214,0.13075505942106247,10.451891576250393,0.7595728114247322,5.337559124661817,0.9374946020543575,0.00025
55,0.6053958567273285,0.21695722367924947,0.4064871511190075,0.6092211615501179,0.302781181409955,0.24678577343001962,0.11867020634235814,0.19659628253430128,10.44383749200238,0.9967117309570312,5.4226058423519135,0.7182170022279024,0.00025
56,0.6044417843222618,0.22332637510003728,0.47046443182221587,0.5845302984946303,0.3168742600828409,0.2584779770113528,0.1547879088902846,0.18479515565559268,9.98258623894718,0.9191638082265854,5.259536450107892,0.7647227663546801,0.00025
57,0.5995347487429777,0.2183513939121945,0.3847450459268455,0.6045979366948206,0.36687461007386446,0.2962729847058654,0.35934405657462776,0.13896544277668,10.333027828070852,0.7612606585025787,5.290919882141881,0.6246868316084146,0.00025
58,0.6118104097743828,0.22480894291462997,0.4418729463392689,0.605419765950905,0.3523508682847023,0.2797854347154498,0.3641852121800184,0.12888283748179674,10.2363075133827,0.7041775546967983,5.390852022916079,0.7809612080454826,0.00025
59,0.6002507707000606,0.22300309042394573,0.42118778358922604,0.5908145814513166,0.3611777536571026,0.29029658902436495,0.31106823263689876,0.14441105630248785,10.093949005835585,0.7677997015416622,5.185459748738341,0.8598900269716978,0.00025
60,0.5964167257770896,0.21560516253682888,0.39252228380610177,0.6038495247873167,0.36927234288305044,0.3011860940605402,0.3252892710734159,0.14240441285073757,10.304280163513289,0.7729983180761337,5.264062911272049,0.6488566063344479,0.000125
