epoch,train_loss,train_field,train_peak,train_gradient,val_loss,val_field,val_peak,val_gradient,train_energy,val_energy,train_interface_flux,val_interface_flux,lr
14,0.3968400820675823,0.23561300544275177,0.4617438472996582,0.3462983274625407,0.3699123151600361,0.25025117862969637,0.303287330083549,0.2879927549511194,2.423960785071055,1.626874029636383,2.462928063960539,2.1197639778256416,0.001
15,0.37172240650074345,0.21120156865153047,0.4791959572539781,0.32849242765870357,0.35694696567952633,0.23650626465678215,0.4274520017206669,0.29669396579265594,2.4035216723051334,1.7986745983362198,2.4053094854785333,1.3443656042218208,0.001
16,0.32130136671993464,0.18800432545443374,0.37379977983301965,0.3181913185657726,0.24102760385721922,0.16739673260599375,0.19261835259385407,0.2532674502581358,2.23873204862078,1.2469983994960785,1.761642857765158,0.8382849954068661,0.001
17,0.39198018263818485,0.26066142719032037,0.3319431763933001,0.31647801119834185,0.27203925885260105,0.18422712106257677,0.1557834043924231,0.24013430066406727,2.252335095985068,1.2811858803033829,1.8626918119067946,1.7301683351397514,0.001
18,0.3283989203886853,0.20606805878277454,0.3246553455382026,0.28080867054975694,0.27307897061109543,0.14813695149496198,0.45701575512066483,0.31943888030946255,2.0350955236289234,1.8779988586902618,1.756149240872926,1.2854263484477997,0.001
19,0.34956244855291313,0.219803068243588,0.43447320626566777,0.3105002395912177,0.3351603075861931,0.25718781538307667,0.24052377109182999,0.2277740091085434,1.9579727508955531,1.177440084517002,1.5813795787592728,0.9491309951990843,0.001
20,0.2783010886050761,0.1693647970031533,0.26948881722412604,0.2659539607250028,0.28585888631641865,0.21434231102466583,0.26286235835868865,0.18786250799894333,1.8470187944670517,1.0423508137464523,1.5874668086568513,0.7495101913809776,0.001
21,0.2643210337911215,0.16700245842285869,0.24412511284956254,0.2539648848792745,0.4318831320852041,0.3633790882304311,0.2048608832683385,0.18794813938438892,1.6252618521038027,1.0211905390024185,1.3851293406138816,0.9098368715494871,0.001
22,0.26194404955539435,0.16580530503092125,0.25572371715093645,0.25265995087102056,0.2692666407674551,0.19083261862397194,0.22886309772729874,0.2409245315939188,1.6222106342514355,1.245716966688633,1.2744580780466397,0.9293575622141361,0.001
23,0.26965957450576955,0.16909227956138137,0.3210667654808882,0.24060798488143417,0.2664069626480341,0.17667137924581766,0.4588169474154711,0.20128213241696358,1.4977672083510292,0.9104359745979309,1.3237438107737236,0.7790532633662224,0.001
24,0.287045423924509,0.19515237028503582,0.26530738308631246,0.2425106341122753,0.37312492448836565,0.30558467376977205,0.12647059047594666,0.16680359840393066,1.4929738375875685,0.9601314291357994,1.168865370357202,1.367519848048687,0.001
25,0.20389276336775056,0.12514150991208023,0.1948466698981469,0.21481003555365732,0.17347439378499985,0.11643651686608791,0.12026929471176118,0.19392256159335375,1.368679675170117,1.0338537022471428,1.05762462110983,0.7318874299526215,0.001
26,0.24950861729060608,0.16883882157142377,0.24985243938287893,0.2104953478814827,0.24862147774547338,0.1462866384536028,0.7523611963260919,0.1526798214763403,1.3067709145446618,0.6124642342329025,0.9512182987398571,0.36077227909117937,0.001
27,0.2382295000522087,0.16023308819987706,0.21901973053657758,0.20685526557887593,0.2923099957406521,0.215633699670434,0.4948603296652436,0.14030994288623333,1.3412696655011838,0.5424774549901485,0.9463140977960494,0.46626143157482147,0.001
28,0.24309009530891973,0.16341599520658037,0.2544185673670856,0.20682655854357612,0.31171138025820255,0.2290436546318233,0.21784401385230012,0.2084408225491643,1.2976627703756094,1.278854325413704,0.8968830188322398,1.244209986180067,0.001
29,0.19914807381832764,0.12719488704007947,0.2473823920210836,0.1876219969967173,0.17996504763141274,0.1319350292906165,0.16316242865286767,0.19368486292660236,1.1327386798544061,0.7703404054045677,0.7589537000490559,0.3311363775283098,0.001
30,0.21697113427540493,0.14573725522495806,0.20537068060326014,0.1961984537127945,0.23507574386894703,0.17146171536296606,0.39719771035015583,0.1415724102407694,1.2632499649706814,0.5226508229970932,0.7810945914954774,0.3181310314685106,0.001
31,0.17509189271368086,0.11620746140963294,0.18087267051871295,0.16065619627220762,0.18762536020949483,0.12179515138268471,0.4245218464639038,0.138352170586586,0.9770926506155067,0.5014655329287052,0.661125113411496,0.3215554542839527,0.001
32,0.21045278861290878,0.13629014165295908,0.28608189027889036,0.17549532460462716,0.11722425487823784,0.07815581955946982,0.12074602325446904,0.13855420891195536,1.0695292952780922,0.6166932694613934,0.76945528977861,0.386612843722105,0.001
33,0.20320443348545167,0.14392715525658178,0.1709364115037412,0.1600018427707255,0.1318722954019904,0.0957125099375844,0.08718665275955573,0.14335631392896175,1.0419559487038188,0.6829268112778664,0.6672212550313108,0.3307383395731449,0.001
34,0.16752823362023464,0.11255587995724958,0.17518733729795913,0.15075867242800692,0.14352393615990877,0.08477870328351855,0.30294258752837777,0.12512425985187292,0.9087852950518329,0.5452488921582699,0.5869990973215964,0.5644892156124115,0.001
35,0.16105315381557575,0.11534680034189174,0.11990898861525541,0.12943070255116457,0.22234084270894527,0.16926645999774337,0.2574840160086751,0.12495158426463604,0.8317804094403982,0.5689195990562439,0.5304155528234938,0.48500034399330616,0.001
36,0.1720601669512689,0.11904611963028501,0.13186577947191028,0.1530196816763944,0.2655379120260477,0.20462196320295334,0.16476216656155884,0.1906020613387227,0.9394634518151481,1.0812355540692806,0.6693608310694495,0.6642460748553276,0.001
37,0.15719569890966845,0.10469604760874063,0.16308359364120406,0.1363552785737233,0.11939439037814736,0.08690151199698448,0.12750805245013908,0.1015284163877368,0.8634362526031003,0.45121873915195465,0.6052402257919312,0.2820638082921505,0.001
38,0.13350093964901236,0.08741898906494801,0.1233104797237906,0.12795375719563,0.12228404823690653,0.06763882259838283,0.11335328198038042,0.16827367804944515,0.8263479903754261,1.1518772318959236,0.5413127878887786,0.5929334536194801,0.001
39,0.15860659207424355,0.10552213942476858,0.17698446455162611,0.14116379279746777,0.11966047203168273,0.08951012277975678,0.054327494406607,0.12191451247781515,0.8547598864469262,0.5182735845446587,0.5616310605158408,0.41282016038894653,0.001
40,0.20211864304211402,0.15403681111315057,0.14568754979093984,0.13497757482238942,0.12538117356598377,0.08988798223435879,0.06311065354384482,0.10098426975309849,0.8324909500984682,0.4729063883423805,0.505719017289165,0.7337392996996641,0.001
41,0.1382594875111762,0.09266585887073435,0.13519767151430845,0.11267404941221078,0.1399825718253851,0.11142509942874312,0.07807627168949693,0.09542664233595133,0.7791723150552974,0.4196064658463001,0.5428356599683563,0.37931901356205344,0.0005
42,0.08295406662445101,0.05548830623350416,0.06840203775789178,0.08418741974876158,0.06548863206990063,0.047862684121355414,0.031296254543121904,0.07651139609515667,0.5151130917171637,0.3052187357097864,0.3056962438341644,0.2283189557492733,0.0005
43,0.09118896987961812,0.06354945723756424,0.07462409660042289,0.08573789379766418,0.1265956498682499,0.08097495045512915,0.23088288493454456,0.11113570258021355,0.5079908894581927,0.44088082760572433,0.28651951915687984,0.40790052339434624,0.0005
44,0.09516655622671047,0.06678710469148225,0.08225945585880051,0.08567680995393957,0.07251620944589376,0.051676573348231614,0.06528156634885818,0.06660481868311763,0.49304895930820036,0.30525038950145245,0.30043431014443434,0.24381164368242025,0.0005
45,0.09445396392968379,0.06598454946005303,0.08239694078348393,0.08216033511174221,0.07831926131621003,0.06072638486512005,0.03642655350267887,0.06772573036141694,0.5015829193095366,0.3040733905509114,0.30450225435197353,0.2241234965622425,0.0005
46,0.07558529002643707,0.05119506192406536,0.062356849510858105,0.07320416520815343,0.1690104128792882,0.1257891897112131,0.2875264100730419,0.06843996094539762,0.44875613656929797,0.2367707248777151,0.27596058127366835,0.3155584838241339,0.0005
47,0.08300528433432595,0.05746710801678192,0.06664145122743372,0.07947700897542138,0.076060701161623,0.05581158446148038,0.10187828153721057,0.06458303052932024,0.46983952132157153,0.22175642009824514,0.2751695153613885,0.11985048186033964,0.0005
48,0.07485493747258766,0.05290269754995178,0.05156862646355067,0.07302579035361607,0.14051120076328516,0.10712128691375256,0.2164879604242742,0.0723123294301331,0.42161960206511945,0.24525996297597885,0.23558477539983058,0.16101497504860163,0.0005
49,0.08215301856398582,0.058319488171643265,0.05650103685515104,0.07561589946918602,0.11880192905664444,0.08368338318541646,0.2531403254251927,0.0624984297901392,0.4545229216520157,0.22332931403070688,0.26560867210436195,0.11065046722069383,0.0005
50,0.07210924491907159,0.04876326035527098,0.07191848484575934,0.07063923966294774,0.09596324595622718,0.07268935046158731,0.12311892467550933,0.06679363129660487,0.4067239952791068,0.25856143794953823,0.2243847194024258,0.12255470408126712,0.0005
51,0.06830219130885476,0.046091609763809376,0.053858263519335495,0.06662297373016675,0.09686023276299238,0.07927783415652812,0.04700978366599884,0.06655350839719176,0.4230532010292841,0.32590213418006897,0.2516271373153561,0.1517850887030363,0.00025
52,0.05950372735969722,0.04060804660548456,0.05209981156884977,0.06046344685213019,0.08218644582666457,0.0624850494787097,0.11300365562783554,0.05460455594584346,0.3459566985774371,0.18567470088601112,0.18716967962164846,0.09786548325791955,0.00025
53,0.055564284906722605,0.03934970035980869,0.03635419196232053,0.05446167089717669,0.06509444955736399,0.04571725311689079,0.10000150324776769,0.05575961712747812,0.31729682348668575,0.20072008483111858,0.1755072734215193,0.12873318535275757,0.00025
54,0.05553091320648996,0.03868235175226194,0.03690239582925237,0.05678106227423996,0.07291622343473136,0.05733910598792136,0.06587828218471259,0.056016480550169945,0.3356492979348534,0.21056704316288233,0.18031415506266057,0.09885614598169923,0.00025
55,0.05752876718502698,0.040413354901829734,0.03882830170210935,0.05621478033976422,0.061604433227330446,0.04672974953427911,0.06762249651364982,0.053956443443894386,0.3372046182759934,0.17867500241845846,0.18388753759467766,0.09205555450171232,0.00025
56,0.05020286241132352,0.03417297552287992,0.034905252226154614,0.05304652424011793,0.055424345657229424,0.042514316039159894,0.033721459563821554,0.05419729882851243,0.3184334979289108,0.23971871845424175,0.17591828301859397,0.10168216656893492,0.00025
57,0.06324490331139208,0.04520651737887722,0.04983435493790643,0.05552784594086309,0.09171508811414242,0.0716276653110981,0.0751615009503439,0.07299195439554751,0.33176703399254215,0.29193328134715557,0.18216087780375448,0.15415034070611,0.00025
58,0.05358315668612097,0.03592815879124423,0.04484230720178554,0.0547571101407003,0.05669534206390381,0.041655709501355886,0.039684832911007106,0.060083214193582535,0.33744020822147525,0.2804398387670517,0.18420540375841987,0.12290964601561427,0.00025
59,0.051375474011163325,0.03560325702548855,0.036526252684982156,0.050433379378066294,0.061572546837851405,0.04799515148624778,0.04199023701949045,0.05493254540488124,0.2987515411029259,0.206809775903821,0.18114460218283865,0.12477741483598948,0.00025
60,0.05489204941032868,0.039185029839346595,0.033173257977763465,0.052553341452342764,0.07471887674182653,0.05195353925228119,0.14342532912269235,0.05327495979145169,0.30943390251033837,0.2079967614263296,0.17866742546256217,0.07995605515316129,0.00025
