epoch,train_loss,train_field,train_peak,train_gradient,val_loss,val_field,val_peak,val_gradient,train_energy,val_energy,train_interface_flux,val_interface_flux,lr
26,0.16401471764159697,0.12055202536026222,0.21031042918932344,0.13960747172435123,0.24910653801634908,0.19525573821738362,0.36189274466596544,0.1489248014986515,0.5181197913156615,0.39763204753398895,0.2544440624769777,0.11313190078362823,0.001
27,0.16925451623845017,0.12790722072693622,0.1912808530711724,0.13419944764528838,0.18087143171578646,0.13388383062556386,0.32976588793098927,0.11539758555591106,0.5037786425608728,0.2950548157095909,0.27168323785170084,0.11700188415125012,0.001
28,0.17136726380946735,0.1289834276928256,0.15433748595690605,0.15174779306269354,0.12226032046601176,0.08738719066604972,0.22241425653919578,0.10212309379130602,0.6087840658405589,0.2894620206207037,0.35935093242571586,0.0868154289200902,0.001
29,0.15623409021645784,0.10882795026474114,0.23437898138763558,0.1373915389801065,0.1289903032593429,0.10281503875739872,0.06815791607368737,0.14933440927416086,0.5390866984509759,0.44197219237685204,0.3158465905451319,0.15266547538340092,0.001
30,0.16326227670328483,0.11946669030132599,0.1801581051897503,0.1379184297337714,0.17401715088635683,0.1500637447461486,0.06898160581476986,0.1178223304450512,0.5661010031019234,0.3922215476632118,0.37809170303969747,0.16598484478890896,0.001
31,0.1360861281864345,0.10019167389772418,0.1372784991028008,0.12119066878221929,0.14099896186962724,0.08770240587182343,0.3359203739091754,0.10213859844952822,0.49993974762037396,0.33685706928372383,0.30541378659351415,0.3930225018411875,0.001
32,0.15332738475667104,0.11303494545993291,0.20328999945195392,0.11625252915028896,0.14632504433393478,0.11597263673320413,0.16805318830301985,0.10158992186188698,0.45646617473620504,0.30132086016237736,0.2510744552904119,0.12205897085368633,0.001
33,0.14644684959461704,0.105030224723224,0.1991849451311888,0.1249730168427858,0.08205025596544147,0.06351586803793907,0.05737994541414082,0.08612080058082938,0.46368508687656784,0.3121133353561163,0.29878886890623507,0.11240441724658012,0.001
34,0.13699363825273597,0.09987170205891338,0.155504952987485,0.11996243407742845,0.12647058349102736,0.08789852540940046,0.1862409212917555,0.11652146652340889,0.49619065670089585,0.43757168389856815,0.28247531914773083,0.2685227617621422,0.001
35,0.11473706928599212,0.08566735777033803,0.08425432286599567,0.11600777078678624,0.0945177054964006,0.072055967990309,0.10936838504858315,0.07697121147066355,0.47955552286778885,0.28060373291373253,0.2626389691657904,0.10321313655003905,0.001
36,0.16509385381100905,0.12137514174618344,0.21499913410702395,0.14453238028929463,0.3978216350078583,0.3134066220372915,0.6379767581820488,0.13421923574060202,0.4922351028977169,0.538324685767293,0.2573738844625445,0.1569942831993103,0.001
37,0.13329632502670088,0.09846187214781012,0.13341342656389718,0.12741016291288865,0.09517595591023564,0.06591151095926762,0.08444230214809068,0.11582182860001922,0.4958477783948183,0.5469182282686234,0.26028233065476847,0.2045378889888525,0.001
38,0.12892406224273145,0.09505061353815512,0.15584344521476445,0.10727728846379452,0.1499781757593155,0.12839109729975462,0.05326451262226328,0.09328179806470871,0.4070833170165618,0.3955912385135889,0.2391786035020939,0.18423564918339252,0.001
39,0.09769184275582019,0.072783562186588,0.08347186325742464,0.09157985787735216,0.10138250514864922,0.08364871051162481,0.060240317397983745,0.08069974509999156,0.3727712193503976,0.2520138584077358,0.2263338099647727,0.13172493409365416,0.001
40,0.11159455117174527,0.08080363713735196,0.13251965518338693,0.09967942059867911,0.10137263592332602,0.07502438430674374,0.07446665380848572,0.08337457058951259,0.3983012086504863,0.38334560580551624,0.22944767863696647,0.3532972149550915,0.001
41,0.09765413635048187,0.07432053449641292,0.07516519220760326,0.09205076328685714,0.15362898726016283,0.12153148371726274,0.19827777915634215,0.1080327881500125,0.36549891929866535,0.23571476712822914,0.1952282886745201,0.10768943186849356,0.001
42,0.104313188064326,0.07650057168858539,0.10478400842571822,0.10186059853165513,0.07920678425580263,0.05951363639906049,0.07303365506231785,0.08346533356234431,0.39122580995576245,0.28029927238821983,0.2208334559238412,0.13052668143063784,0.001
43,0.15535863305235073,0.12238962269232918,0.16375404775890778,0.10212859488092363,0.10546514997258782,0.08300820598378778,0.0638752208033111,0.119245620444417,0.3632863681866891,0.3750614542514086,0.21107245181014553,0.13029553648084402,0.001
44,0.12287001353171136,0.09200698817666206,0.13503539637612347,0.10139110161819391,0.11197675997391343,0.08069868851453066,0.22096301848068833,0.08180090831592679,0.4002903599757701,0.1874933261424303,0.21420618858084908,0.06709284777753055,0.001
45,0.15204530337359756,0.12036133816258775,0.13795550357228117,0.10606209434465401,0.16560772759839892,0.14436310436576605,0.05186123098246753,0.10143640264868736,0.4067655118803183,0.41024383902549744,0.22249995097647315,0.13909001555293798,0.001
46,0.11634878228263308,0.082447605226965,0.17179254968060478,0.09757530654314905,0.14481802098453045,0.10823133308440447,0.22367640282027423,0.09490435663610697,0.37984625581238,0.24029281362891197,0.21231155820553085,0.23339847521856427,0.001
47,0.11402432480826974,0.08464298746548593,0.12646204776567377,0.0923701340280887,0.14526215940713882,0.09664633148349822,0.35837386175990105,0.09462265856564045,0.36393415415659547,0.23945233784615993,0.24189713158799955,0.1629128367640078,0.001
48,0.12280332663148227,0.09567285666707903,0.1192692349339192,0.09514272948985712,0.1037773136049509,0.06876637460663915,0.24234657734632492,0.08575610117986798,0.3520342240937882,0.21808949392288923,0.1702863115739698,0.10633447859436274,0.001
49,0.10612288415561326,0.07946292633358906,0.0862696287189869,0.09630873738529368,0.09792910283431411,0.06432269141077995,0.20658559739240445,0.08996765036135912,0.3988262362674706,0.2766523454338312,0.26205171193254906,0.14582099998369813,0.001
50,0.09199759736657143,0.06858310635693164,0.07985088131782604,0.08428968392157306,0.11034975619986653,0.08767431788146496,0.14009300037287176,0.07127861818298697,0.3664984233263466,0.18502904288470745,0.1942475133239188,0.07008138229139149,0.001
51,0.09973884634544244,0.07441813943053906,0.10261182010388993,0.08645534833582738,0.09685011301189661,0.07517829560674727,0.09583615075825946,0.08349626278504729,0.33656722493469715,0.2573059257119894,0.20027065539680833,0.13836356438696384,0.0005
52,0.07552531048552029,0.05739137478910076,0.07128290304141652,0.069385682620729,0.08102127676829696,0.06408852059394121,0.08037835557479411,0.06945829140022397,0.25022432109754944,0.19486153032630682,0.12659376300871372,0.07623880612663925,0.0005
53,0.06843992151294111,0.051699900058641404,0.062085897930450704,0.06659545400179923,0.08242417313158512,0.06837213435210288,0.03724566145683639,0.0726641770452261,0.24785860927982462,0.2190639153122902,0.1122243277560402,0.11564930714666843,0.0005
54,0.062119371497020535,0.04637500951260638,0.05021637287882186,0.06463106839348458,0.0677119423635304,0.05221411131788045,0.051707368562347256,0.06434416444972157,0.2424462876903514,0.23326569981873035,0.13211225339263263,0.12222864292562008,0.0005
55,0.06373009462711504,0.048341922439350225,0.054014963047140756,0.06154453623781187,0.05998482462018728,0.04656513675581664,0.04353349329903722,0.06307952152565122,0.22827942400342888,0.2024319265037775,0.11719300143886358,0.09318620711565018,0.0005
56,0.05431810450196887,0.040324729715292856,0.03947220764409091,0.060010546585544944,0.12508089188486338,0.10883063450455666,0.05188589097315344,0.07392407022416592,0.2322115128756397,0.25489897280931473,0.12006980480833185,0.11337406048551202,0.0005
57,0.0659246459383414,0.05203779694501362,0.04460519837347318,0.058446330328782395,0.1092001018114388,0.08527965028770268,0.13432421092875302,0.07856643665581942,0.21565337429961395,0.24006558768451214,0.10954727540310058,0.08791952719911933,0.0005
58,0.06107323911015151,0.04364797335842417,0.07423588936651665,0.06068644470845659,0.08477944741025567,0.05381441907957196,0.22958285687491298,0.06288684764876962,0.23174948622989985,0.16583589278161526,0.11661823311199744,0.07728405180387199,0.0005
59,0.0538385651501206,0.03969188546438494,0.04959864227670449,0.05495043643491549,0.06962438253685832,0.05712992325425148,0.03873634498449974,0.05815774155780673,0.21364687165866295,0.19967347756028175,0.1083178116306145,0.08597347140312195,0.0005
60,0.06318060109495288,0.04990306890330329,0.04150455606414067,0.05619374735073911,0.0766954948194325,0.052659350680187345,0.1548824100755155,0.06776529038324952,0.2109546714151899,0.18134447187185287,0.10491476457617763,0.07663745665922761,0.0005
