epoch,train_loss,train_field,train_peak,val_loss,val_field,val_peak,lr
31,0.17280603756507237,0.14334099968274436,0.29465037922064463,0.09740492096170783,0.08046216564252973,0.16942754434421659,0.001
32,0.17986633196473123,0.15316870748996736,0.2669762468834718,0.16450264677405357,0.1535215713083744,0.1098107653670013,0.001
33,0.15135252798597018,0.12833990573883056,0.23012622196227311,0.07897868007421494,0.0729259760119021,0.060527033056132495,0.001
34,0.14296510224541029,0.12025874063372612,0.2270636052141587,0.09389343857765198,0.08820701856166124,0.056864212499931455,0.001
35,0.14141819303234418,0.11926031415661176,0.22157877961173653,0.0893564224243164,0.07921019103378057,0.10146231786347926,0.001
36,0.15158104588588078,0.12713241244355838,0.24448632321630914,0.08399427635595202,0.0750207556411624,0.08973519911523908,0.001
37,0.15162664636969567,0.12293851723273595,0.286881278095146,0.099213732406497,0.09332750365138054,0.05886230035685003,0.001
38,0.13987121721108756,0.1208216782907645,0.19049538570145766,0.08920950721949339,0.07998931780457497,0.09220189228653908,0.001
39,0.13517659679055213,0.11149131163954734,0.23685285511116186,0.11735655926167965,0.09040588699281216,0.2695067021995783,0.001
40,0.14095485935608545,0.11601924618085226,0.24935612107316654,0.17594172898679972,0.15826884377747774,0.17672885116189718,0.001
41,0.12977831413348515,0.10726883540550868,0.22509477745741605,0.10408880561590195,0.09906864445656538,0.05020162416622043,0.001
42,0.13085840220252673,0.10945464526613553,0.21403756378839414,0.21053766645491123,0.19141151383519173,0.19126149639487267,0.001
43,0.14707618072628975,0.1241464821000894,0.2292969701687495,0.09055816056206822,0.08331604534760118,0.07242114376276731,0.001
44,0.12722612157464028,0.10394486203789711,0.2328125961497426,0.14552291203290224,0.13562480080872774,0.09898111806251109,0.0005
45,0.10709453945358595,0.08542619670430819,0.21668341677635908,0.10855186451226473,0.10300753824412823,0.05544326172093861,0.0005
46,0.09928620050350825,0.08176643431186675,0.17519765190469722,0.10201669158414006,0.09003039868548512,0.11986293573863804,0.0005
47,0.09976752271254857,0.08413635378082593,0.15631168792645136,0.06808744324371219,0.0632063397206366,0.04881103592924774,0.0005
48,0.10910260940591494,0.08933185443282127,0.1977075438698133,0.08001358667388558,0.07172212516888976,0.08291461016051471,0.0005
49,0.08753819391131401,0.07512842272718748,0.12409770773102839,0.06095857359468937,0.05670099286362529,0.0425758131314069,0.0005
50,0.09904448901613554,0.08447795043389003,0.1456653812341392,0.06701071467250586,0.062256508972495794,0.04754205420613289,0.0005
51,0.09096570337812106,0.07493023599187533,0.16035467363893985,0.06082160584628582,0.055188532220199704,0.056330748775508255,0.0005
52,0.08893497387568156,0.0745215068757534,0.14413466614981493,0.10958771035075188,0.09671952901408076,0.12868182524107397,0.0005
53,0.09525494247674943,0.07784342497587204,0.1741151674836874,0.06716953869909048,0.060799308121204376,0.06370231590699404,0.0005
54,0.11365184386571249,0.0922753420472145,0.21376500910768906,0.08517253119498491,0.0780727625824511,0.07099769842170645,0.0005
55,0.07892346312602361,0.06677821472287178,0.12145248066323498,0.0582180586643517,0.05171720031648874,0.0650085803354159,0.0005
56,0.10278258574505647,0.0838751199344794,0.18907464502379298,0.05760757066309452,0.05339860590174794,0.042089642374776304,0.0005
57,0.08449996590614318,0.06598257303237914,0.18517393147572875,0.07169039733707905,0.05631267046555877,0.15377726941369474,0.0005
58,0.08249064375956854,0.06983147154251734,0.1265917200470964,0.0640609972178936,0.054128988180309534,0.09932008944451809,0.0005
59,0.07802991146842639,0.06491104925672213,0.1311886168147127,0.06568118324503303,0.0595403122715652,0.06140871101524681,0.0005
60,0.07806622346242269,0.0664244968444109,0.11641726255727311,0.10329428315162659,0.08687435137107968,0.16419930709525943,0.0005
61,0.08208129853010178,0.0685260599354903,0.13555238794535399,0.08536064345389605,0.0741348983719945,0.11225745407864451,0.0005
62,0.08553503637512525,0.06986747195323308,0.15667563915563126,0.06775918742641807,0.058713979087769985,0.0904520854819566,0.0005
63,0.07608785048127174,0.06163190543651581,0.14455944903815787,0.057773750741034746,0.05172859039157629,0.06045160873327404,0.0005
64,0.09582501063744227,0.08143307452400525,0.1439193586197992,0.05811615940183401,0.05148127628490329,0.06634884467348456,0.0005
65,0.08266945004463196,0.06913657625516256,0.1353287321034198,0.09382151858881116,0.0875078709796071,0.06313648074865341,0.0005
66,0.07732421445349852,0.06295344037314256,0.14370773901542028,0.07579434243962169,0.0686371240299195,0.07157218284555711,0.0005
67,0.08348460639516513,0.07015153994162877,0.13333066208908956,0.09270520182326436,0.07913793483749032,0.13567267009057105,0.00025
68,0.073353580981493,0.058170268858472506,0.15183311881652722,0.093517797999084,0.08261378156021237,0.10904016066342592,0.00025
69,0.06540410786867142,0.05376005361477534,0.1164405446437498,0.05421837046742439,0.0489804323296994,0.05237938079517335,0.00025
70,0.06749796022971472,0.05542651464541753,0.12071445458258191,0.07668382208794355,0.07026079623028636,0.06423026963602751,0.00025
71,0.06552342069645722,0.05481054618954659,0.10712874033177892,0.06050468375906348,0.05431034415960312,0.06194340637011919,0.00025
72,0.06678183294832707,0.05450481387476126,0.12277018864949545,0.06440881034359336,0.05684005003422499,0.07568759901914746,0.00025
73,0.06771303161978721,0.05746631366511186,0.10246717878306906,0.058117608074098825,0.05230532633140683,0.05812281183898449,0.00025
74,0.062362859869996706,0.050497739513715105,0.1186512005655095,0.0665813097730279,0.0602742547634989,0.06307055085198954,0.00025
75,0.06436266496777535,0.05174957190950712,0.12613092907704412,0.06189826945774257,0.05547692091204226,0.06421347291325219,0.00025
76,0.06354252129793167,0.05209565870463848,0.11446862799425919,0.06652198918163776,0.0589151275344193,0.0760686167050153,0.00025
77,0.06773738823831081,0.055708920061588285,0.12028467983628313,0.0739365741610527,0.066108294762671,0.0782828075462021,0.00025
78,0.0599989361067613,0.051014456575115524,0.08984479308128357,0.06432263483293355,0.05797494319267571,0.0634769112803042,0.00025
79,0.060758438656727476,0.05071637789408366,0.1004206065243731,0.08333654934540391,0.07465146016329527,0.0868508976418525,0.00025
80,0.06166484646499157,0.05110206904510657,0.10562777205680808,0.06402281322516501,0.05713345971889794,0.06889352071448229,0.000125
81,0.05725018687546253,0.04707526045540968,0.10174926229442159,0.06220120773650706,0.05578671954572201,0.06414486974244937,0.000125
82,0.05392922674616178,0.04601849394539992,0.07910732907553514,0.05766346165910363,0.05115823005326092,0.06505230834591202,0.000125
83,0.05767354076107343,0.047643625686566035,0.10029915056967487,0.05597573588602245,0.04947237065061927,0.06503364501986653,0.000125
84,0.05692418520649274,0.04791985313097636,0.09004331366779904,0.07196232164278626,0.06324112019501626,0.08721201017033309,0.000125
85,0.05418482174475988,0.046338097974658016,0.07846723850195607,0.05981275485828519,0.05303318286314607,0.06779572216328233,0.000125
86,0.05818271189928055,0.047884500722090405,0.10298211020727953,0.07117813173681498,0.06260471325367689,0.0857341926312074,0.000125
87,0.05696637953321139,0.04854100902875264,0.08425370205348978,0.05886828782968223,0.05236545600928366,0.06502831913530827,0.000125
88,0.054689977367719016,0.04606362745165825,0.0862634980523338,0.054815913550555706,0.048699415754526854,0.06116497109178454,0.000125
89,0.05480222061276436,0.045669624110062916,0.09132596370608856,0.06611730204895139,0.0587083431892097,0.07408958149608225,0.000125
90,0.055036852384606996,0.046840047364433604,0.08196804832667112,0.0615093307569623,0.05541407293640077,0.060952581581659615,0.000125
91,0.05563439647356669,0.04510777495801449,0.10526620981593927,0.05543000344187021,0.04917953000403941,0.06250473459658679,6.25e-05
92,0.0530009709050258,0.04378362817068895,0.09217342611091832,0.0663776455912739,0.057846828596666455,0.08530817460268736,6.25e-05
93,0.05328795753419399,0.04449689743419488,0.08791060007177293,0.05554298707284033,0.04917158326134086,0.06371403957018629,6.25e-05
94,0.05233981634179751,0.04249465045829614,0.09845165687923631,0.06546254409477115,0.05798570020124316,0.07476844685152173,6.25e-05
